Inst_Code,Inst_Name,Branch_Name,Category,Year,Closing_Marks
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),TFWS,2025,89.8792
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),EWS,2025,59.7915
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN,2025,64.6152
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),SC,2025,21.3185
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),SEBC,2025,21.592
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),TFWS,2025,89.2301
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),EWS,2025,73.1828
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),OPEN,2025,75.5929
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SC,2025,38.0731
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SEBC,2025,44.2324
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),ST,2025,31.3125
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),TFWS,2025,89.8692
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & INFORMATION TECHNOLOGY,EWS,2025,47.1305
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & INFORMATION TECHNOLOGY,OPEN,2025,52.1246
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & INFORMATION TECHNOLOGY,SC,2025,46.8611
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & INFORMATION TECHNOLOGY,SEBC,2025,12.2043
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & INFORMATION TECHNOLOGY,TFWS,2025,87.4413
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & TECHNOLOGY,OPEN,2025,5.0997
91,"L.J. Institute Of Engg And Tech., Ahmedabad",COMPUTER SCIENCE & TECHNOLOGY,TFWS,2025,86.9729
91,"L.J. Institute Of Engg And Tech., Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,37.4149
91,"L.J. Institute Of Engg And Tech., Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,48.7217
91,"L.J. Institute Of Engg And Tech., Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2025,47.0469
91,"L.J. Institute Of Engg And Tech., Ahmedabad",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2025,30.7756
91,"L.J. Institute Of Engg And Tech., Ahmedabad",INFORMATION TECHNOLOGY,EWS,2025,61.4246
91,"L.J. Institute Of Engg And Tech., Ahmedabad",INFORMATION TECHNOLOGY,OPEN,2025,69.2357
91,"L.J. Institute Of Engg And Tech., Ahmedabad",INFORMATION TECHNOLOGY,SC,2025,43.9161
91,"L.J. Institute Of Engg And Tech., Ahmedabad",INFORMATION TECHNOLOGY,SEBC,2025,40.141
91,"L.J. Institute Of Engg And Tech., Ahmedabad",INFORMATION TECHNOLOGY,TFWS,2025,88.8013
91,"L.J. Institute Of Engg And Tech., Ahmedabad",MATHEMATICS AND COMPUTING,EWS,2025,33.557
91,"L.J. Institute Of Engg And Tech., Ahmedabad",MATHEMATICS AND COMPUTING,OPEN,2025,40.0766
91,"L.J. Institute Of Engg And Tech., Ahmedabad",MATHEMATICS AND COMPUTING,TFWS,2025,87.0146
91,"L.J. Institute Of Engg And Tech., Ahmedabad",MECHANICAL ENGINEERING,OPEN,2025,15.3272
91,"L.J. Institute Of Engg And Tech., Ahmedabad",ROBOTICS & ARTIFICIAL INTELLIGENCE,OPEN,2025,8.65
92,"Laljibhai Chaturbhai Institute Of Tech., Bhandu, Mahesana",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,22.2362
93,"Laxmi Institute Of Technology, Sarigam, Valsad",CIVIL ENGINEERING,OPEN,2025,23.9892
93,"Laxmi Institute Of Technology, Sarigam, Valsad",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,12.7113
93,"Laxmi Institute Of Technology, Sarigam, Valsad",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,63.4722
93,"Laxmi Institute Of Technology, Sarigam, Valsad",ELECTRICAL ENGINEERING,OPEN,2025,8.8487
93,"Laxmi Institute Of Technology, Sarigam, Valsad",INFORMATION TECHNOLOGY,OPEN,2025,8.6045
93,"Laxmi Institute Of Technology, Sarigam, Valsad",INFORMATION TECHNOLOGY,TFWS,2025,65.635
93,"Laxmi Institute Of Technology, Sarigam, Valsad",MECHANICAL ENGINEERING,OPEN,2025,10.3097
94,"Madhuben & Bhanubhai Patel Institute of Technology, New V.V.Nagar",COMPUTER ENGINEERING,EWS,2025,24.6115
94,"Madhuben & Bhanubhai Patel Institute of Technology, New V.V.Nagar",COMPUTER ENGINEERING,OPEN,2025,48.984
94,"Madhuben & Bhanubhai Patel Institute of Technology, New V.V.Nagar",COMPUTER ENGINEERING,SC,2025,32.1057
94,"Madhuben & Bhanubhai Patel Institute of Technology, New V.V.Nagar",COMPUTER ENGINEERING,SEBC,2025,11.925
94,"Madhuben & Bhanubhai Patel Institute of Technology, New V.V.Nagar",COMPUTER ENGINEERING,TFWS,2025,81.5472
94,"Madhuben & Bhanubhai Patel Institute of Technology, New V.V.Nagar",INFORMATION TECHNOLOGY,OPEN,2025,7.9039
94,"Madhuben & Bhanubhai Patel Institute of Technology, New V.V.Nagar",INFORMATION TECHNOLOGY,TFWS,2025,77.35
97,"Mahavir Swami College Of Engineering & Technology, Bharthana- Vesu, Surat",COMPUTER ENGINEERING,OPEN,2025,16.2142
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",BIOINFORMATICS,OPEN,2025,26.2853
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",CHEMICAL ENGINEERING,OPEN,2025,34.0885
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",CIVIL ENGINEERING,OPEN,2025,12.0767
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",COMPUTER ENGINEERING,OPEN,2025,12.2884
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,11.0995
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,89.7841
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,OPEN,2025,38.0021
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,TFWS,2025,83.0496
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN,2025,16.8292
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),TFWS,2025,84.9888
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",Computer Engineering (Artificial Intelligence),OPEN,2025,13.2307
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",ELECTRICAL ENGINEERING,OPEN,2025,53.0237
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",INFORMATION & COMMUNICATION TECHNOLOGY,EWS,2025,54.3163
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,2025,48.1051
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",INFORMATION & COMMUNICATION TECHNOLOGY,SC,2025,20.6412
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC,2025,29.9976
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",INFORMATION & COMMUNICATION TECHNOLOGY,TFWS,2025,91.0791
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",INFORMATION TECHNOLOGY,OPEN,2025,14.4339
101,"Marwadi Education Foundation's Group of Institutions - Faculty of Engineering & Technology, Rajkot",MECHANICAL ENGINEERING,OPEN,2025,12.3694
102,"Merchant Engg. College, Basna. Visnagar",COMPUTER ENGINEERING,OPEN,2025,11.6602
102,"Merchant Engg. College, Basna. Visnagar",ELECTRICAL ENGINEERING,OPEN,2025,13.1106
103,"Narnarayan Shastri Institute of Technology, Jetalpur, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,47.3615
104,"Neotech Institute of Technology, Virod, Vadodara",COMPUTER ENGINEERING,OPEN,2025,11.6359
104,"Neotech Institute of Technology, Virod, Vadodara",MECHANICAL ENGINEERING,OPEN,2025,44.3908
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING,ESM,2025,34.1435
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING,EWS,2025,66.6809
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING,OPEN,2025,74.3916
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING,SC,2025,45.0348
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING,SEBC,2025,45.2818
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING,TFWS,2025,90.3552
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,EWS,2025,61.5659
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,OPEN,2025,73.8953
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,SC,2025,22.6753
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,SEBC,2025,50.0146
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,TFWS,2025,88.9347
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),EWS,2025,44.5607
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),OPEN,2025,51.8588
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SC,2025,37.3462
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SEBC,2025,5.9194
105,New L.J. Institute of Engineering & Technology,COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),TFWS,2025,88.3589
106,"Noble Engineering College, Junagadh",CIVIL ENGINEERING,OPEN,2025,39.3576
106,"Noble Engineering College, Junagadh",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,5.925
108,Om Engineering College Junagadh,COMPUTER ENGINEERING,OPEN,2025,38.644
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",CHEMICAL ENGINEERING,OPEN,2025,29.9314
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",CIVIL ENGINEERING,OPEN,2025,40.1592
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER ENGINEERING,EWS,2025,10.8638
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER ENGINEERING,OPEN,2025,32.6689
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER ENGINEERING,SC,2025,19.1393
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER ENGINEERING,SEBC,2025,20.8322
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER ENGINEERING,TFWS,2025,84.9895
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING,EWS,2025,61.6552
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,68.1581
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING,SC,2025,18.7859
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING,SEBC,2025,20.6962
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING,ST,2025,16.6936
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,90.9707
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,OPEN,2025,11.4518
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,TFWS,2025,81.1435
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),OPEN,2025,21.3481
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),OPEN,2025,30.1837
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),TFWS,2025,77.9835
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",INFORMATION TECHNOLOGY,OPEN,2025,18.56
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",INFORMATION TECHNOLOGY,TFWS,2025,82.6194
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",INFORMATION TECHNOLOGY & ENGINEERING,OPEN,2025,12.4573
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",INFORMATION TECHNOLOGY & ENGINEERING,TFWS,2025,71.6508
109,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",MECHANICAL ENGINEERING,OPEN,2025,28.6569
110,"Pacific School Of Engineering, Surat",CIVIL ENGINEERING,OPEN,2025,39.9488
110,"Pacific School Of Engineering, Surat",COMPUTER ENGINEERING,OPEN,2025,7.6027
110,"Pacific School Of Engineering, Surat",COMPUTER ENGINEERING,TFWS,2025,78.4496
111,"Pandit Deendayal Energy University ,Gandhinagar",BIOTECHNOLOGY,EWS,2025,77.2789
111,"Pandit Deendayal Energy University ,Gandhinagar",BIOTECHNOLOGY,OPEN,2025,83.8575
111,"Pandit Deendayal Energy University ,Gandhinagar",BIOTECHNOLOGY,SC,2025,27.2325
111,"Pandit Deendayal Energy University ,Gandhinagar",BIOTECHNOLOGY,SEBC,2025,67.3375
111,"Pandit Deendayal Energy University ,Gandhinagar",BIOTECHNOLOGY,TFWS,2025,92.8784
111,"Pandit Deendayal Energy University ,Gandhinagar",CHEMICAL ENGINEERING,EWS,2025,69.8243
111,"Pandit Deendayal Energy University ,Gandhinagar",CHEMICAL ENGINEERING,OPEN,2025,74.4411
111,"Pandit Deendayal Energy University ,Gandhinagar",CHEMICAL ENGINEERING,SC,2025,31.8224
111,"Pandit Deendayal Energy University ,Gandhinagar",CHEMICAL ENGINEERING,SEBC,2025,38.0357
111,"Pandit Deendayal Energy University ,Gandhinagar",CHEMICAL ENGINEERING,TFWS,2025,95.0475
111,"Pandit Deendayal Energy University ,Gandhinagar",CIVIL ENGINEERING,EWS,2025,34.1633
111,"Pandit Deendayal Energy University ,Gandhinagar",CIVIL ENGINEERING,OPEN,2025,48.4975
111,"Pandit Deendayal Energy University ,Gandhinagar",CIVIL ENGINEERING,SC,2025,41.7122
111,"Pandit Deendayal Energy University ,Gandhinagar",CIVIL ENGINEERING,SEBC,2025,24.9778
111,"Pandit Deendayal Energy University ,Gandhinagar",CIVIL ENGINEERING,ST,2025,9.8266
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER ENGINEERING,ESM,2025,90.4249
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER ENGINEERING,EWS,2025,97.0687
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER ENGINEERING,OPEN,2025,97.6019
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER ENGINEERING,SC,2025,86.2339
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER ENGINEERING,SEBC,2025,91.7765
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER ENGINEERING,ST,2025,14.8544
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER ENGINEERING,TFWS,2025,98.8845
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER SCIENCE & BUSINESS SYSTEMS,EWS,2025,95.6811
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER SCIENCE & BUSINESS SYSTEMS,OPEN,2025,96.2412
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER SCIENCE & BUSINESS SYSTEMS,SC,2025,81.2719
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER SCIENCE & BUSINESS SYSTEMS,SEBC,2025,90.784
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER SCIENCE & BUSINESS SYSTEMS,ST,2025,26.5735
111,"Pandit Deendayal Energy University ,Gandhinagar",COMPUTER SCIENCE & BUSINESS SYSTEMS,TFWS,2025,98.8597
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRICAL ENGINEERING,ESM,2025,61.9139
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRICAL ENGINEERING,EWS,2025,58.7281
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRICAL ENGINEERING,OPEN,2025,71.6882
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRICAL ENGINEERING,SC,2025,44.8723
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRICAL ENGINEERING,SEBC,2025,16.1004
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRICAL ENGINEERING,TFWS,2025,90.9238
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2025,84.7089
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,89.5007
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2025,65.7468
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2025,75.9383
111,"Pandit Deendayal Energy University ,Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS,2025,96.0345
111,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,ESM,2025,87.3747
111,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,EWS,2025,86.5632
111,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,2025,91.4575
111,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,SC,2025,75.1205
111,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,SEBC,2025,82.0871
111,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,ST,2025,8.8396
111,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY,TFWS,2025,96.724
111,"Pandit Deendayal Energy University ,Gandhinagar",MECHANICAL ENGINEERING,ESM,2025,66.2414
111,"Pandit Deendayal Energy University ,Gandhinagar",MECHANICAL ENGINEERING,EWS,2025,65.9522
111,"Pandit Deendayal Energy University ,Gandhinagar",MECHANICAL ENGINEERING,OPEN,2025,75.4358
111,"Pandit Deendayal Energy University ,Gandhinagar",MECHANICAL ENGINEERING,SC,2025,29.1925
111,"Pandit Deendayal Energy University ,Gandhinagar",MECHANICAL ENGINEERING,SEBC,2025,57.6893
111,"Pandit Deendayal Energy University ,Gandhinagar",MECHANICAL ENGINEERING,TFWS,2025,89.501
111,"Pandit Deendayal Energy University ,Gandhinagar",PETROLEUM ENGINEERING,EWS,2025,37.5559
111,"Pandit Deendayal Energy University ,Gandhinagar",PETROLEUM ENGINEERING,OPEN,2025,60.3641
111,"Pandit Deendayal Energy University ,Gandhinagar",PETROLEUM ENGINEERING,SC,2025,42.1042
111,"Pandit Deendayal Energy University ,Gandhinagar",PETROLEUM ENGINEERING,SEBC,2025,25.1857
111,"Pandit Deendayal Energy University ,Gandhinagar",PETROLEUM ENGINEERING,TFWS,2025,88.9294
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",AERONAUTICAL ENGINEERING,OPEN,2025,10.9587
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",AERONAUTICAL ENGINEERING,TFWS,2025,63.4636
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,OPEN,2025,13.5756
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,TFWS,2025,50.9353
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",CIVIL ENGINEERING,OPEN,2025,25.5524
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,16.4598
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,70.8865
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,OPEN,2025,27.7908
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE,TFWS,2025,60.7902
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),OPEN,2025,30.9708
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),TFWS,2025,44.8198
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (Big Data Analytics),OPEN,2025,23.2751
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (Big Data Analytics),TFWS,2025,39.5699
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (Cloud Computing),OPEN,2025,32.0232
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (Cloud Computing),TFWS,2025,41.7257
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (Cyber Security),OPEN,2025,8.4814
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (Cyber Security),TFWS,2025,52.0896
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2025,25.9549
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ELECTRONICS & COMMUNICATION ENGINEERING,TFWS,2025,32.0534
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",Electrical Engineering,OPEN,2025,16.0619
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",Information Technology,OPEN,2025,21.9709
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",MATHEMATICS AND COMPUTING,OPEN,2025,27.5834
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",MATHEMATICS AND COMPUTING,TFWS,2025,75.6295
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",Mechanical Engineering,OPEN,2025,45.5729
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ROBOTICS & ARTIFICIAL INTELLIGENCE,OPEN,2025,18.51
112,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",ROBOTICS & ARTIFICIAL INTELLIGENCE,TFWS,2025,11.1563
113,"Parul Institute of Technology, Waghodia, Vadodara",AGRICULTURAL ENGINEERING,OPEN,2025,39.9563
113,"Parul Institute of Technology, Waghodia, Vadodara",BIOTECHNOLOGY,OPEN,2025,36.8087
113,"Parul Institute of Technology, Waghodia, Vadodara",BIOTECHNOLOGY,TFWS,2025,62.7995
113,"Parul Institute of Technology, Waghodia, Vadodara",CHEMICAL ENGINEERING,OPEN,2025,21.4728
113,"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER ENGINEERING,OPEN,2025,13.8091
113,"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING,OPEN,2025,13.2883
113,"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING,TFWS,2025,53.6864
113,"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),OPEN,2025,10.9483
113,"Parul Institute of Technology, Waghodia, Vadodara",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),TFWS,2025,46.65
113,"Parul Institute of Technology, Waghodia, Vadodara",FOOD TECHNOLOGY,OPEN,2025,42.4221
113,"Parul Institute of Technology, Waghodia, Vadodara",FOOD TECHNOLOGY,TFWS,2025,56.5408
113,"Parul Institute of Technology, Waghodia, Vadodara",MECHATRONICS ENGINEERING,OPEN,2025,35.7443
113,"Parul Institute of Technology, Waghodia, Vadodara",PETROLEUM ENGINEERING,OPEN,2025,8.5467
113,"Parul Institute of Technology, Waghodia, Vadodara",ROBOTICS AND AUTOMATION,OPEN,2025,32.6251
114,"Prime Institute of Engineering and Technology, Jalalpore, Navsari",CHEMICAL ENGINEERING,OPEN,2025,16.3718
114,"Prime Institute of Engineering and Technology, Jalalpore, Navsari",COMPUTER ENGINEERING,OPEN,2025,23.4237
115,"R.K. University - School of Engineering, Rajkot",COMPUTER ENGINEERING,OPEN,2025,6.0088
115,"R.K. University - School of Engineering, Rajkot",INFORMATION TECHNOLOGY,OPEN,2025,36.4598
115,"R.K. University - School of Engineering, Rajkot",INFORMATION TECHNOLOGY,TFWS,2025,77.7757
116,"R.N.G. Patel Institute of Technology- RNGPIT , Bardoli",CHEMICAL ENGINEERING,OPEN,2025,22.3511
